2025120200003001950092012553	,3309948526426       	,2025-12-02 19:50:43 ,2025-12-02 19:50:45 ,2025-12-03 07:50:04 ,支付宝网站     ,即时到账交易          ,杭州市电力局(市区)      ,电费自动缴费-*文炳-我家-根据每期出账后自动缴费,336.86  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120200003001950092009427	,3301321584056       	,2025-12-02 19:49:47 ,2025-12-02 19:49:49 ,2025-12-03 08:00:57 ,支付宝网站     ,即时到账交易          ,萧山供电局           ,电费自动缴费-*文炳-我家-根据每期出账后自动缴费,36.06   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120222001485951423903214	,0003N202512020000000013394086897	,2025-12-02 19:49:46 ,2025-12-02 19:49:48 ,2025-12-02 19:49:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,12.10   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120200003001950092000995	,785566              	,2025-12-02 18:55:24 ,2025-12-02 18:55:25 ,2025-12-03 13:49:21 ,支付宝网站     ,即时到账交易          ,杭州市水务集团有限公司     ,水费自动缴费-*文炳-我家-根据每期出账后自动缴费,34.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120222001485951427120450	,00552025120218195429029500402761	,2025-12-02 18:19:58 ,2025-12-02 18:19:59 ,2025-12-02 18:19:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国移动            ,为139****6492话费充值    ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120222001485951422859676	,0412660000482200007895089175890838	,2025-12-02 17:45:44 ,2025-12-02 17:45:45 ,2025-12-02 17:45:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,豫杭滋补烩面          ,豫杭滋补烩面杭州湖墅南路店       ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251202102553010585950033049672	,202512021100300709850100599916	,2025-12-02 12:27:42 ,2025-12-02 12:27:42 ,2025-12-02 12:27:42 ,支付宝网站     ,即时到账交易          ,中国平安财产保险股份有限公司  ,2025.12月保费缴清-中国平安综合意外险(2024版)-**炳,34.25   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120222001485951421130034	,17646483321502745085952	,2025-12-02 12:05:33 ,2025-12-02 12:05:37 ,2025-12-02 12:05:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,兰州牛肉面           ,收钱码收款               ,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120222001485951420842800	,0003N202512020000000013380031815	,2025-12-02 08:48:35 ,2025-12-02 08:48:38 ,2025-12-02 08:48:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,15.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251202396843198951 	,                    	,2025-12-02 05:34:48 ,                    ,2025-12-02 05:34:48 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.12.01-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025120122001485951416727338	,0003N202512010000000013389173758	,2025-12-01 18:13:53 ,2025-12-01 18:13:56 ,2025-12-01 18:13:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,16.58   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120123001485951415441316	,P18M6666031251201433035945875	,2025-12-01 13:07:22 ,2025-12-01 13:07:24 ,2025-12-01 13:07:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州盒马            ,盒马 绿次方素光果萃饮(羽衣甘蓝) 100g等2类商品,11.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025120122001485951416726985	,0003N202512010000000013408177178	,2025-12-01 08:49:56 ,2025-12-01 08:50:06 ,2025-12-01 08:50:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,17.91   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251201390885598951 	,                    	,2025-12-01 05:29:18 ,                    ,2025-12-01 05:29:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.30-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20251130102553010585950024182920	,202511301100300703640108557267	,2025-11-30 13:38:56 ,2025-11-30 13:38:57 ,2025-11-30 13:38:56 ,支付宝网站     ,即时到账交易          ,中国人民健康保险股份有限公司  ,2025.11月保费缴清-健康福·少儿百万重疾险-**祎,30.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251130385496950951 	,                    	,2025-11-30 05:51:50 ,                    ,2025-11-30 05:51:50 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.29-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112922001485951404814244	,02201444364210858532864	,2025-11-29 16:27:43 ,2025-11-29 16:27:48 ,2025-11-29 16:27:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国石化浙江石油分公司     ,95号车用汽油（VIB)        ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251129379464605951 	,                    	,2025-11-29 04:49:37 ,                    ,2025-11-29 04:49:37 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.28-收益发放 ,0.28    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112822001485951454943176	,705038787944        	,2025-11-28 20:22:25 ,2025-11-28 20:22:26 ,2025-11-28 20:22:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,统一超商（浙江）便利店有限公司 ,7-ELEVEn浙江莫干山路消费    ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112822001485951400729996	,0003N202511280000000013369115730	,2025-11-28 18:19:34 ,2025-11-28 18:19:38 ,2025-11-28 18:19:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,19.68   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112822001485951453370153	,93126600004823000003232511284311864711318	,2025-11-28 11:58:38 ,2025-11-28 11:58:40 ,2025-11-28 11:58:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,麦香面馆            ,销售商品                ,17.14   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251128102553010485950015282594	,202511281100300708180108488428	,2025-11-28 11:57:09 ,2025-11-28 11:57:10 ,2025-11-28 11:57:09 ,支付宝网站     ,即时到账交易          ,平安健康保险股份有限公司    ,2025.11月保费缴清-好医保·少儿长期医疗-**祎,57.54   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112822001485951455542112	,0003N202511280000000013337669180	,2025-11-28 08:52:24 ,2025-11-28 08:52:40 ,2025-11-28 08:52:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,18.55   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251128374394002951 	,                    	,2025-11-28 05:51:50 ,                    ,2025-11-28 05:51:50 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.27-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112723001185951456220441	,T200P3089552773550945875	,2025-11-27 23:07:41 ,2025-11-27 23:07:49 ,2025-11-27 23:07:54 ,淘宝        ,支付宝担保交易         ,杭州盒马            ,盒马烘焙 牛乳北海道葡萄吐司 265g等多件,22.93   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112722001485951448632191	,0003N202511270000000013331237424	,2025-11-27 18:01:02 ,2025-11-27 18:01:06 ,2025-11-27 18:01:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,15.91   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112722001485951456366529	,P18M6666031251127162420945875	,2025-11-27 16:12:42 ,2025-11-27 16:12:44 ,2025-11-27 16:12:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州盒马            ,盒马烘焙 蝴蝶酥 160g 12片等2类商品,18.60   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112722001485951454765465	,2025112700003100009562447169	,2025-11-27 13:12:15 ,2025-11-27 13:12:21 ,2025-11-27 13:12:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国移动            ,为18868875342话费充值    ,49.82   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112722001485951449211667	,4412660000482200007895212914906857	,2025-11-27 12:15:58 ,2025-11-27 12:15:59 ,2025-11-27 12:15:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,豫杭滋补烩面          ,豫杭滋补烩面杭州湖墅南路店       ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112722001485951453393107	,9812660000482200007895089919346791	,2025-11-27 12:03:06 ,2025-11-27 12:03:07 ,2025-11-27 12:03:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,豫杭滋补烩面          ,豫杭滋补烩面杭州湖墅南路店       ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112722001485951447444268	,0003N202511270000000013316550866	,2025-11-27 09:11:33 ,2025-11-27 09:11:36 ,2025-11-27 09:11:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,18.19   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251127367224839951 	,                    	,2025-11-27 04:53:37 ,                    ,2025-11-27 04:53:37 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.26-收益发放 ,0.27    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112622001485951442343518	,0003N202511260000000013343219795	,2025-11-26 18:07:44 ,2025-11-26 18:07:48 ,2025-11-26 18:07:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,17.25   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112622001485951443261348	,0003N202511260000000013361240266	,2025-11-26 08:39:52 ,2025-11-26 08:41:36 ,2025-11-26 08:41:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,18.38   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251126361663660951 	,                    	,2025-11-26 05:22:18 ,                    ,2025-11-26 05:22:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.25-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112522001485951443498801	,0003N202511250000000013298710613	,2025-11-25 17:57:12 ,2025-11-25 17:57:32 ,2025-11-25 17:57:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,15.03   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112522001485951435741735	,20P2088701330117762W03_20251125230619283197CDPS0200904	,2025-11-25 14:45:56 ,2025-11-25 14:45:57 ,2025-11-25 14:45:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,蜜雪冰城913942店     ,蜜雪冰城913942店         ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112523001485951437628789	,P18M6666031251125103685945875	,2025-11-25 10:16:31 ,2025-11-25 10:16:33 ,2025-11-25 10:16:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州盒马            ,散养草鸡蛋2枚装80g等2类商品    ,11.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112522001485951437753585	,0003N202511250000000013320010681	,2025-11-25 08:44:40 ,2025-11-25 08:44:44 ,2025-11-25 08:44:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,17.34   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251125355867967951 	,                    	,2025-11-25 05:15:15 ,                    ,2025-11-25 05:15:15 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.24-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112422001485951439022939	,1020225186238571176 	,2025-11-24 23:59:43 ,2025-11-24 23:59:44 ,2025-11-24 23:59:44 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,新浪微博            ,微博会员                ,0.11    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951440944342	,946596621460742144  	,2025-11-24 22:37:03 ,2025-11-24 22:37:11 ,2025-11-24 22:37:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,脉脉              ,脉脉会员                ,0.10    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951436995361	,XP1125112422200173156538004935	,2025-11-24 22:05:38 ,2025-11-24 22:05:39 ,2025-11-24 22:05:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1125112422200173156538004935,9.29    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112423001485951439045572_RM0025112422200878792346002368	,XP1525112420201506521570007276	,2025-11-24 22:05:13 ,                    ,2025-11-24 22:05:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,退款-商户单号XP1525112420201506521570007276,37.94   ,不计收支    ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112423001485951439045572	,XP1525112420201506521570007276	,2025-11-24 20:46:31 ,2025-11-24 20:46:32 ,2025-11-24 22:05:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1525112420201506521570007276,37.94   ,支出      ,交易关闭    ,0.00     ,37.94    ,                    ,已支出      ,
2025112422001485951433139055	,0003N202511240000000013294900590	,2025-11-24 19:47:33 ,2025-11-24 19:47:36 ,2025-11-24 19:47:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,14.51   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951436301247	,4712660000482200007895089469563335	,2025-11-24 17:41:54 ,2025-11-24 17:41:55 ,2025-11-24 17:41:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,豫杭滋补烩面          ,豫杭滋补烩面杭州湖墅南路店       ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951431888786	,XP2525112417200156681572007594	,2025-11-24 17:22:56 ,2025-11-24 17:22:57 ,2025-11-24 17:22:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2525112417200156681572007594,10.95   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951436872918	,XP1825112417201491288587007626	,2025-11-24 17:21:53 ,2025-11-24 17:21:54 ,2025-11-24 17:21:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1825112417201491288587007626,19.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951435970153	,01106600004857000220251124MM9dmugg	,2025-11-24 12:55:51 ,2025-11-24 12:55:52 ,2025-11-24 12:55:52 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,赵一鸣零食连锁         ,杭州市西湖区药都零食店(个体工商户)  ,7.59    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951437167186	,012016122004451491SPS202511241225403126032138393	,2025-11-24 12:25:41 ,2025-11-24 12:25:48 ,2025-11-24 12:25:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,何唐小吃店           ,何唐小吃店消费             ,43.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112422001485951436956555	,0003N202511240000000013283566130	,2025-11-24 12:20:00 ,2025-11-24 12:20:02 ,2025-11-24 12:20:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,11.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112423001485951432058997	,0003N202511240000000013308482442	,2025-11-24 08:33:23 ,2025-11-24 08:33:26 ,2025-11-24 08:33:26 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,18.55   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251124350166344951 	,                    	,2025-11-24 05:17:17 ,                    ,2025-11-24 05:17:17 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.23-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20251123345412647951 	,                    	,2025-11-23 05:31:34 ,                    ,2025-11-23 05:31:34 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.22-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112222001485951422177834	,X3096137596767749743X100	,2025-11-22 14:41:16 ,2025-11-22 14:41:17 ,2025-11-22 14:41:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,沃尔玛（中国）投资有限公司   ,商品                  ,99.70   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112222001485951424854394	,2025112200003100009562128316	,2025-11-22 14:25:03 ,2025-11-22 14:25:10 ,2025-11-22 14:25:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国电信            ,为17369625397话费充值    ,199.81  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251122339506931951 	,                    	,2025-11-22 05:47:42 ,                    ,2025-11-22 05:47:42 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.21-收益发放 ,0.28    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112122001485951413240771	,0003N202511210000000013245534037	,2025-11-21 18:20:31 ,2025-11-21 18:20:34 ,2025-11-21 18:20:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,17.20   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112122001485951418640074	,P18M6666031251121995378945875	,2025-11-21 14:09:16 ,2025-11-21 14:09:17 ,2025-11-21 14:09:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州盒马            ,百事可乐 汽水 清柠味 500ml等2类商品,11.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112122001485951415046492	,7712660000489000000000452803825325	,2025-11-21 11:50:10 ,2025-11-21 11:50:11 ,2025-11-21 11:50:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,箪食拌面            ,箪食拌面订单              ,10.12   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112122001485951412882531	,0003N202511210000000013249061950	,2025-11-21 08:42:44 ,2025-11-21 08:42:46 ,2025-11-21 08:42:46 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,15.78   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251121333226591951 	,                    	,2025-11-21 05:13:00 ,                    ,2025-11-21 05:13:00 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.20-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025112022001485951404796242	,0003N202511200000000013243597987	,2025-11-20 18:06:16 ,2025-11-20 18:06:18 ,2025-11-20 18:06:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,19.56   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112022001485951458777078	,9212660000482200007895089360451936	,2025-11-20 11:55:36 ,2025-11-20 11:55:37 ,2025-11-20 11:55:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,豫杭滋补烩面          ,豫杭滋补烩面杭州湖墅南路店       ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112023001485951404745900	,P18M6666031251120934073945875	,2025-11-20 08:39:49 ,2025-11-20 08:39:50 ,2025-11-20 08:39:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州盒马            ,盒马日日鲜 屋型鲜牛奶 950ml   ,7.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025112023001485951404549148	,0003N202511200000000013222583813	,2025-11-20 08:39:16 ,2025-11-20 08:39:20 ,2025-11-20 08:39:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,14.03   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251120327536954951 	,                    	,2025-11-20 05:30:27 ,                    ,2025-11-20 05:30:27 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.19-收益发放 ,0.28    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025111922001485951458478965	,0003N202511190000000013253987458	,2025-11-19 18:05:44 ,2025-11-19 18:05:48 ,2025-11-19 18:05:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,17.12   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111922001485951458495538	,XP2225111917201161354358007883	,2025-11-19 17:51:17 ,2025-11-19 17:51:18 ,2025-11-19 17:51:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2225111917201161354358007883,9.08    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111922001485951458776401	,0020180330024764010461368606205799026503863	,2025-11-19 12:22:32 ,2025-11-19 12:22:33 ,2025-11-19 12:22:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,印象东北·东北虎手工水饺·东北菜,美团收银909700206569649429,69.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111922001485951458479922	,0003N202511190000000013210663909	,2025-11-19 08:38:10 ,2025-11-19 08:38:14 ,2025-11-19 08:38:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,17.34   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251119321767826951 	,                    	,2025-11-19 05:37:42 ,                    ,2025-11-19 05:37:42 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.18-收益发放 ,0.29    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025111822001485951451628682	,XP2425111823200771804866006750	,2025-11-18 23:40:56 ,2025-11-18 23:40:57 ,2025-11-18 23:40:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2425111823200771804866006750,17.62   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111823001485951453546268	,3012660000482200007895212319858067	,2025-11-18 12:01:16 ,2025-11-18 12:01:21 ,2025-11-18 12:01:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,兰州拉面杭州文一路店      ,兰州拉面杭州文一路店          ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111822001485951451653725	,0003N202511180000000013228738253	,2025-11-18 08:27:04 ,2025-11-18 08:27:06 ,2025-11-18 08:27:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,高德打车            ,高德打车订单              ,18.29   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251118315842683951 	,                    	,2025-11-18 05:25:14 ,                    ,2025-11-18 05:25:14 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.17-收益发放 ,0.27    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025111722001485951451681623	,XP1325111722201051725584004774	,2025-11-17 22:11:50 ,2025-11-17 22:11:51 ,2025-11-17 22:11:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1325111722201051725584004774,27.40   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111722001485951450153424	,DD3307188720251117000016	,2025-11-17 17:45:56 ,2025-11-17 17:45:56 ,2025-11-17 17:45:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州运河文旅          ,停车费用-富义仓停车场-浙A2M6X2 ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111722001485951444842914	,352018032102423523020120251117151541008207659Y	,2025-11-17 15:15:41 ,2025-11-17 15:15:42 ,2025-11-17 15:15:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州九洲大药房连锁有限公司   ,杭州九洲大药房连锁有限公司       ,59.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111722001485951444667545	,21763354620850993044	,2025-11-17 12:43:40 ,2025-11-17 12:43:41 ,2025-11-17 12:43:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京瓦力网络科技有限公司    ,米家云存储服务             ,9.90    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111722001485951448821255	,P18M6666031251117929247945875	,2025-11-17 12:32:37 ,2025-11-17 12:32:38 ,2025-11-17 12:32:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州盒马            ,盒马 百亿活菌乳酸菌饮品 100ml*5等3类商品,17.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111722001485951444753493	,71201310310000189330424847191385796298594718108118	,2025-11-17 12:07:37 ,2025-11-17 12:07:38 ,2025-11-17 12:07:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州新丰小吃股份有限公司    ,卖鱼桥分店               ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2025111722001485951444777168	,51201310310000189330497994870132478645507585755293	,2025-11-17 12:06:56 ,2025-11-17 12:06:57 ,2025-11-17 12:06:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,杭州新丰小吃股份有限公司    ,卖鱼桥分店               ,23.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20251117310723270951 	,                    	,2025-11-17 05:35:44 ,                    ,2025-11-17 05:35:44 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2025.11.16-收益发放 ,0.26    ,不计收支    ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2025111622001485951437961101	,30P2088701330117762W03_20251116232104331431CDPS0300500	,2025-11-16 16:09:28 ,2025-11-16 16:09:29 ,2025-11-16 16:09:29 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,赵一鸣零食连锁         ,杭州市西湖区药都零食店(个体工商户)  ,52.12   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
